	src	rank	dest
407	"""1017181"""	0.04314251852212128	"""CD284	_TLR4"""
408	"""591699"""	0.4782210421790785	"""Bacterial_secretion_system"""
409	"""769222"""	0.1155351418394994	"""CD206	_MRC1"""
410	"""415661"""	0.4566851317066177	"""CD129	_IL9R"""
411	"""607386"""	0.5067667707584007	"""RET_family"""
412	"""749837"""	0.14487583432695975	"""VEGFR_family"""
413	"""35291"""	0.8215616353944549	"""CD210	_IL10RA"""
414	"""334554"""	0.054497846489862375	"""CD127	_IL7R"""
415	"""1004910"""	0.14731482353412384	"""EGFR_family"""
416	"""4315533"""	1.8058020968997058e-07	"""CD288	_TLR8"""
417	"""1646259"""	0.11283426356987668	"""CD210	_IL10RA"""
418	"""564411"""	0.16203657384755266	"""CD217	_IL17R"""
419	"""891635"""	0.17977817850713046	"""CD127	_IL7R"""
420	"""583388"""	0.2534424568283105	"""Adhesion_molecules_of_cell_surface"""
421	"""1104733"""	0.2752502394104537	"""Adhesion_molecules_of_cell_surface"""
422	"""610107"""	0.2811435106632245	"""ALK_family"""
423	"""851704"""	0.6945940760933882	"""Adhesion_molecules_of_cell_surface"""
424	"""1080820"""	8.819215903338831e-08	"""CD121a	_IL1R1"""
425	"""103229"""	0.202914765882994	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
426	"""942852"""	0.37866438826051424	"""Bacterial_secretion_system"""
427	"""4383820"""	0.6393057539272202	"""CD181	_CXCR1"""
428	"""71649"""	0.3402836248639056	"""RET_family"""
429	"""122517"""	0.27072104499682464	"""Bacterial_secretion_system"""
430	"""1141758"""	0.21693679510952932	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
431	"""1081815"""	0.1742631088217733	"""Toll-like_receptors"""
432	"""988314"""	0.12913821843765375	"""CD126	_IL6R"""
433	"""2708478"""	0.576529397914415	"""CD129	_IL9R"""
434	"""278795"""	0.4815775809619605	"""CD206	_MRC1"""
435	"""342427"""	0.16533613297566954	"""Adhesion_molecules_of_cell_surface"""
436	"""356574"""	0.20894355052228814	"""CD283	_TLR3"""
437	"""862115"""	0.6980968811452195	"""Adhesion_molecules_of_cell_surface"""
438	"""4298633"""	0.17393214501704118	"""CD121a	_IL1R1"""
439	"""4307652"""	0.08734588598737518	"""Bacterial_toxins"""
440	"""650048"""	0.2801027061001263	"""Eukaryotes"""
441	"""114813"""	0.19669445068785515	"""Bacterial_secretion_system"""
442	"""242577"""	0.6783896908569598	"""CD284	_TLR4"""
443	"""987790"""	0.5005906417332281	"""Adhesion_molecules_of_cell_surface"""
444	"""40401"""	0.04834356308506153	"""RET_family"""
445	"""209603"""	0.27177398389225393	"""IL6/12_receptor_family"""
446	"""650816"""	0.4926118140632206	"""ALK_family"""
447	"""660953"""	0.14521155783298811	"""VEGFR_family"""
448	"""897411"""	0.5385682604472836	"""CD129	_IL9R"""
449	"""4332717"""	0.19266085874182265	"""MAPK_signaling_pathway_-_plant"""
450	"""898309"""	0.12372799972758106	"""CD223	_LAG3"""
451	"""810167"""	0.1203838718825458	"""IL6/12_receptor_family"""
452	"""555945"""	0.2268670396775268	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
453	"""816868"""	0.12342832954456333	"""MET_family"""
454	"""574655"""	0.13178478482355774	"""Toll-like_receptors"""
455	"""1066621"""	0.18215392467377328	"""Bacterial_toxins"""
456	"""802011"""	0.4468591617523524	"""CD181	_CXCR1"""
457	"""950620"""	0.2022470211145679	"""MAPK_family"""
458	"""716006"""	0.15883020251534816	"""Cytokines"""
459	"""516569"""	0.2643461273352895	"""CD206	_MRC1"""
460	"""815859"""	0.2609356447378391	"""IL6/12_receptor_family"""
461	"""1106617"""	0.7125079553738212	"""CD210	_IL10RA"""
462	"""416617"""	0.0557119113584705	"""Biofilm_formation_-_Escherichia_coli"""
463	"""269907"""	0.24988210162924399	"""Eukaryotes"""
464	"""518743"""	0.17568602760750576	"""EGFR_family"""
465	"""1090273"""	0.2610028969066036	"""Synthesis_and_degradation_of_ketone_bodies"""
466	"""787709"""	0.3075565882067049	"""CD218b	_IL18RAP"""
467	"""647097"""	0.4170569885057632	"""IL6/12_receptor_family"""
468	"""971907"""	0.2056203109079634	"""Synthesis_and_degradation_of_ketone_bodies"""
469	"""92629"""	0.0557658708656888	"""CD210	_IL10RA"""
470	"""968954"""	0.3574033562604099	"""Adhesion_molecules_of_cell_surface"""
471	"""650001"""	0.3828433315156141	"""CD210	_IL10RA"""
472	"""559527"""	0.48475409614188003	"""CD121b	_IL1R2"""
473	"""854050"""	0.19647309767218812	"""RET_family"""
474	"""1087471"""	0.5033283841203888	"""Eukaryotes"""
475	"""1108638"""	0.938806962836525	"""CD181	_CXCR1"""
476	"""788632"""	0.20853671877666252	"""CD127	_IL7R"""
477	"""521268"""	0.3544119311580997	"""CD129	_IL9R"""
478	"""832674"""	0.1694112049916262	"""MAPK_signaling_pathway_-_plant"""
479	"""897109"""	0.1770424228587827	"""CD129	_IL9R"""
480	"""527630"""	1.006597168227905	"""CD288	_TLR8"""
481	"""303643"""	0.3385867283327135	"""Adhesion_molecules_of_cell_surface"""
482	"""231330"""	0.26945258789339704	"""ALK_family"""
483	"""820086"""	0.19464936765962726	"""CD127	_IL7R"""
484	"""1083037"""	0.18247259964703091	"""MAPK_family"""
485	"""714231"""	0.2813895725140647	"""ALK_family"""
486	"""530164"""	0.2213788124762569	"""CD206	_MRC1"""
487	"""2339928"""	0.3859651459939859	"""CD127	_IL7R"""
488	"""561537"""	0.2721794829698394	"""CD218b	_IL18RAP"""
489	"""1108960"""	0.2264011597978883	"""Bacteria"""
490	"""697479"""	0.4139903382069653	"""CD273	_PDCD1LG2"""
491	"""813418"""	0.2415295212726599	"""CD121b	_IL1R2"""
492	"""73324"""	0.3605370720522758	"""CD129	_IL9R"""
493	"""278140"""	0.1981094248332521	"""MAPK_signaling_pathway_-_plant"""
494	"""93000"""	0.200773933902918	"""Adhesion_molecules_of_cell_surface"""
495	"""4468331"""	0.18842814247364412	"""CD127	_IL7R"""
496	"""4330849"""	0.20516905712931052	"""CD127	_IL7R"""
497	"""425968"""	0.2419745794171944	"""CD217	_IL17R"""
498	"""1938"""	0.10156416216495544	"""CD223	_LAG3"""
499	"""940737"""	0.3239067506638258	"""RET_family"""
500	"""560147"""	0.2849127827992633	"""Toll-like_receptors"""
501	"""813781"""	0.3001261676086193	"""CD129	_IL9R"""
502	"""974121"""	0.12666604044912635	"""CD126	_IL6R"""
503	"""560704"""	0.20048901844550115	"""ALK_family"""
504	"""1086274"""	0.13405071862387044	"""NF-kappa_B_signaling_pathway"""
505	"""819699"""	0.3603230295540844	"""CD210	_IL10RA"""
506	"""1084865"""	0.1383347739871307	"""CD206	_MRC1"""
507	"""155812"""	0.3261134046889351	"""RET_family"""
508	"""4269868"""	0.39306956924029934	"""CD181	_CXCR1"""
509	"""4451251"""	0.14872651902208872	"""IL6/12_receptor_family"""
510	"""706656"""	0.7016476042132714	"""CD129	_IL9R"""
511	"""239506"""	0.3952251184533437	"""Adhesion_molecules_of_cell_surface"""
512	"""829851"""	0.1810984214271434	"""TNF_signaling_pathway"""
513	"""145278"""	0.2536683702626148	"""AKT/PKB_family"""
514	"""963779"""	0.2119914488302136	"""CD127	_IL7R"""
515	"""992510"""	0.2199797094996189	"""Bacterial_toxins"""
516	"""4432435"""	0.1641782437746884	"""NF-kappa_B_signaling_pathway"""
517	"""933546"""	0.16536594903986482	"""CD218b	_IL18RAP"""
518	"""92231"""	0.13757471785107106	"""Toll-like_receptors"""
519	"""822419"""	0.2774359835149088	"""CD181	_CXCR1"""
520	"""669126"""	0.07190414250830134	"""Synthesis_and_degradation_of_ketone_bodies"""
521	"""1049927"""	1.2972359521932347e-05	"""CD127	_IL7R"""
522	"""781203"""	0.2683559291711429	"""CD126	_IL6R"""
523	"""1065569"""	0.4932573084833176	"""CD273	_PDCD1LG2"""
524	"""1105280"""	0.5699419558571406	"""CD121b	_IL1R2"""
525	"""4021961"""	0.2714930940512128	"""CD223	_LAG3"""
526	"""913174"""	0.07685356183576231	"""RET_family"""
527	"""935742"""	0.10922367910693524	"""ALK_family"""
528	"""4308270"""	0.2259053219252969	"""CD181	_CXCR1"""
529	"""245345"""	0.3994189088466096	"""CD273	_PDCD1LG2"""
530	"""548040"""	0.18965198751295576	"""IL6/12_receptor_family"""
531	"""1042850"""	0.1959058150350157	"""IL6/12_receptor_family"""
532	"""1111582"""	0.106169448827992	"""MET_family"""
533	"""4306055"""	0.6188496655205558	"""CD284	_TLR4"""
534	"""511378"""	0.09673174162593304	"""Bacterial_secretion_system"""
535	"""430191"""	0.6329352303423652	"""CD284	_TLR4"""
536	"""1082539"""	0.4748435695433431	"""CD273	_PDCD1LG2"""
537	"""1069816"""	0.08218593607878208	"""CD283	_TLR3"""
538	"""967427"""	0.9673628508288322	"""CD129	_IL9R"""
539	"""1062748"""	0.18188249581438293	"""AKT/PKB_family"""
540	"""1044938"""	0.25024240442962353	"""CD210	_IL10RA"""
541	"""949545"""	0.2746501186712705	"""ALK_family"""
542	"""516198"""	0.17078693613437046	"""CD283	_TLR3"""
543	"""2553032"""	0.3012708879607149	"""CD127	_IL7R"""
544	"""1108726"""	0.0520515795348772	"""CD223	_LAG3"""
545	"""1053194"""	0.3146725251655677	"""CD121b	_IL1R2"""
546	"""785526"""	0.2767064283448062	"""CD288	_TLR8"""
547	"""687940"""	0.14589621514265333	"""CD210	_IL10RA"""
548	"""829354"""	0.31962165865778913	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
549	"""4297222"""	0.4472875011094723	"""Eukaryotes"""
550	"""567336"""	0.2586814845284495	"""VEGFR_family"""
551	"""579608"""	0.11535368546026675	"""Synthesis_and_degradation_of_ketone_bodies"""
552	"""2195"""	0.12970736134517227	"""CD210	_IL10RA"""
553	"""719367"""	0.18604026041554345	"""RET_family"""
554	"""941487"""	0.35113966598038265	"""Eukaryotes"""
555	"""1081222"""	0.7302260353770889	"""CD129	_IL9R"""
556	"""839235"""	0.20959939165083294	"""CD127	_IL7R"""
557	"""707290"""	0.08035878721912587	"""Synthesis_and_degradation_of_ketone_bodies"""
558	"""1020605"""	0.15863915940833526	"""MET_family"""
559	"""875735"""	0.17873329237105068	"""Adhesion_molecules_of_cell_surface"""
560	"""1075821"""	0.4485592291604161	"""CD288	_TLR8"""
561	"""889025"""	0.2835099124539004	"""Eukaryotes"""
562	"""703741"""	0.2456305852909157	"""ALK_family"""
563	"""926160"""	0.22493379556232895	"""CD127	_IL7R"""
564	"""360826"""	0.21712001375098886	"""NF-kappa_B_signaling_pathway"""
565	"""4422456"""	0.5777066180024958	"""CD288	_TLR8"""
566	"""2472603"""	0.2291914544519717	"""CD223	_LAG3"""
567	"""811263"""	0.3871249358165451	"""CD127	_IL7R"""
568	"""1108275"""	0.15248698527604754	"""CD206	_MRC1"""
569	"""1097359"""	0.1552112658632957	"""CD181	_CXCR1"""
570	"""4369121"""	0.24658487328512105	"""CD206	_MRC1"""
571	"""205209"""	0.21019635314633112	"""CD121b	_IL1R2"""
572	"""141815"""	0.2206398199854918	"""Toll-like_receptors"""
573	"""146094"""	0.38302159566285	"""CD121b	_IL1R2"""
574	"""579331"""	2.200513093283758e-05	"""CD181	_CXCR1"""
575	"""685193"""	0.2473434134568823	"""CD206	_MRC1"""
576	"""1719556"""	0.2886219932178831	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
577	"""1105574"""	0.273200446880977	"""CD210	_IL10RA"""
578	"""624227"""	0.23621751254546916	"""Toll-like_receptors"""
579	"""915948"""	0.2546782604169733	"""CD288	_TLR8"""
580	"""1083194"""	0.15488683804872058	"""CD121a	_IL1R1"""
581	"""888396"""	0.3587147325129414	"""CD129	_IL9R"""
582	"""349901"""	0.6200605565812107	"""CD210	_IL10RA"""
583	"""1114591"""	0.19653549291809036	"""CD281	_TLR1"""
584	"""960871"""	0.2665278689431052	"""Synthesis_and_degradation_of_ketone_bodies"""
585	"""979941"""	0.6845253938934116	"""CD181	_CXCR1"""
586	"""2647328"""	0.22158534496914398	"""Eukaryotes"""
587	"""2222"""	0.14445532277848627	"""Biofilm_formation_-_Escherichia_coli"""
588	"""1033687"""	0.6539093355220621	"""CD284	_TLR4"""
589	"""1048878"""	0.12607248128736406	"""VEGFR_family"""
590	"""810672"""	0.17018181396633106	"""CD210	_IL10RA"""
591	"""2469654"""	0.11852182097716055	"""CD223	_LAG3"""
592	"""764838"""	0.3171612314855174	"""MET_family"""
593	"""14159"""	0.4934420324727807	"""CD121b	_IL1R2"""
594	"""288283"""	0.28220566766965216	"""CD210	_IL10RA"""
595	"""548576"""	0.05003667114938809	"""CD223	_LAG3"""
596	"""973942"""	0.3249490615933325	"""CD217	_IL17R"""
597	"""1106324"""	0.3373522055654249	"""CD127	_IL7R"""
598	"""1027587"""	0.4016921714746549	"""CD288	_TLR8"""
599	"""714766"""	0.3102424478225338	"""Adhesion_molecules_of_cell_surface"""
600	"""530206"""	0.4849628850075615	"""CD218b	_IL18RAP"""
601	"""1105814"""	0.14628452457200491	"""CD218b	_IL18RAP"""
602	"""4315529"""	0.21435070324397315	"""RET_family"""
603	"""551895"""	0.13001317254730352	"""CD223	_LAG3"""
604	"""2714267"""	0.26459506923103343	"""CD121b	_IL1R2"""
605	"""783224"""	0.15725088343293087	"""IL6/12_receptor_family"""
606	"""369064"""	0.10371773560740176	"""Toll-like_receptors"""
607	"""12297"""	0.09201181931941713	"""EGFR_family"""
608	"""1106545"""	0.29937370633887994	"""CD127	_IL7R"""
609	"""385507"""	0.2406330863613232	"""CD223	_LAG3"""
610	"""573976"""	0.18412213235928973	"""Bacterial_toxins"""
611	"""545299"""	0.2996622024105111	"""Biofilm_formation_-_Escherichia_coli"""
612	"""544313"""	0.20309063893855028	"""ALK_family"""
613	"""4455962"""	0.28124243233335844	"""CD121a	_IL1R1"""
614	"""4329788"""	0.2350063080775299	"""MET_family"""
615	"""40351"""	0.5950051739657749	"""CD288	_TLR8"""
616	"""978664"""	0.3818392397786574	"""CD127	_IL7R"""
617	"""310003"""	0.5309775015569337	"""CD210	_IL10RA"""
618	"""1084952"""	0.110282355295887	"""CD121a	_IL1R1"""
619	"""569835"""	0.274740356376628	"""ALK_family"""
620	"""585063"""	0.10358610207082472	"""RET_family"""
621	"""1074625"""	0.20435056512857225	"""RET_family"""
622	"""876170"""	0.27458705374423475	"""ALK_family"""
623	"""1052930"""	0.18618285573358465	"""CD284	_TLR4"""
624	"""588929"""	0.64990819786328	"""CD181	_CXCR1"""
625	"""569335"""	0.12860161104510218	"""RET_family"""
626	"""1002005"""	0.10646925577172857	"""CD281	_TLR1"""
627	"""746799"""	0.03997365854824314	"""Toll-like_receptors"""
628	"""252045"""	0.468253127029085	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
629	"""1084157"""	0.2682718335585329	"""EGFR_family"""
630	"""869513"""	0.15848965633589307	"""CD273	_PDCD1LG2"""
631	"""446403"""	0.2734371422617278	"""CD127	_IL7R"""
632	"""1060441"""	0.09941370038242728	"""Eukaryotes"""
633	"""990864"""	0.1815520358967757	"""TNF_signaling_pathway"""
634	"""791738"""	0.1508450633577766	"""Eukaryotes"""
635	"""579141"""	0.4301797473496626	"""Adhesion_molecules_of_cell_surface"""
636	"""246785"""	0.25062567113987483	"""CD283	_TLR3"""
637	"""4310396"""	0.3871716390343227	"""NF-kappa_B_signaling_pathway"""
638	"""403701"""	0.13787187913458526	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
639	"""341460"""	0.3906735936423273	"""CD129	_IL9R"""
640	"""586458"""	0.14726595001756226	"""CD129	_IL9R"""
641	"""4309301"""	0.1898104860501373	"""CD121b	_IL1R2"""
642	"""646549"""	0.17151057481014467	"""Bacterial_secretion_system"""
643	"""1078207"""	0.6257234590204424	"""CD284	_TLR4"""
644	"""217734"""	0.18865218834524167	"""MET_family"""
645	"""729513"""	0.2693497648165972	"""CD126	_IL6R"""
646	"""552576"""	0.22489604094258026	"""EGFR_family"""
647	"""535359"""	0.039318538142537766	"""MET_family"""
648	"""1055322"""	0.2714691395846783	"""CD127	_IL7R"""
649	"""2259380"""	1.0619379473091222	"""CD210	_IL10RA"""
650	"""535901"""	0.16475153377886492	"""NF-kappa_B_signaling_pathway"""
651	"""1099914"""	0.14085830053816836	"""MAPK_signaling_pathway_-_plant"""
652	"""557100"""	0.5566836178837091	"""CD288	_TLR8"""
653	"""938948"""	0.17232450334736765	"""Eukaryotes"""
654	"""915452"""	0.25348508802179315	"""CD206	_MRC1"""
655	"""240252"""	0.29139216225067244	"""Eukaryotes"""
656	"""893979"""	0.1253083347237614	"""Eukaryotes"""
657	"""4307391"""	0.1128507211455427	"""EGFR_family"""
658	"""831179"""	0.16747397929754926	"""CD283	_TLR3"""
659	"""1074210"""	0.2116140728231576	"""MAPK_signaling_pathway_-_plant"""
660	"""937372"""	0.4390047983724673	"""CD210	_IL10RA"""
661	"""1117031"""	0.3939514345630233	"""Adhesion_molecules_of_cell_surface"""
662	"""504674"""	0.2190352679766358	"""CD218b	_IL18RAP"""
663	"""1003206"""	0.20513854531298034	"""CD127	_IL7R"""
664	"""830978"""	0.4316342102375906	"""CD210	_IL10RA"""
665	"""4340138"""	0.11055576144622027	"""CD181	_CXCR1"""
666	"""572138"""	0.5620427167980208	"""CD273	_PDCD1LG2"""
667	"""515747"""	0.1009756508611354	"""Biofilm_formation_-_Escherichia_coli"""
668	"""796406"""	0.2338821034371611	"""CD127	_IL7R"""
669	"""470724"""	0.1952214001949468	"""CD210	_IL10RA"""
670	"""879040"""	0.26287210709320785	"""CD129	_IL9R"""
671	"""851822"""	0.08087534523793785	"""Toll-like_receptors"""
672	"""960076"""	0.12414877652353153	"""CD126	_IL6R"""
673	"""814363"""	0.2549644623169952	"""Adhesion_molecules_of_cell_surface"""
674	"""1052264"""	0.116693675679398	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
675	"""1051517"""	0.07254547605421892	"""Bacterial_toxins"""
676	"""818854"""	0.5919062863462585	"""CD210	_IL10RA"""
677	"""255518"""	0.17003834222518124	"""CD288	_TLR8"""
678	"""1083508"""	0.18910373964368216	"""NF-kappa_B_signaling_pathway"""
679	"""970921"""	0.4896297507748366	"""CD206	_MRC1"""
680	"""510547"""	0.4998568981946431	"""CD210	_IL10RA"""
681	"""435928"""	0.13894660515434498	"""RET_family"""
682	"""891031"""	0.3343480418626515	"""CD129	_IL9R"""
683	"""160290"""	0.34324343217584874	"""CD181	_CXCR1"""
684	"""995583"""	0.11188815419266596	"""CD273	_PDCD1LG2"""
685	"""70671"""	0.20612347288931146	"""CD217	_IL17R"""
686	"""990405"""	0.2739999357479292	"""RET_family"""
687	"""1140644"""	0.6154334240838129	"""CD210	_IL10RA"""
688	"""384499"""	0.1471334271922945	"""IL6/12_receptor_family"""
689	"""534507"""	0.10462067596314054	"""AKT/PKB_family"""
690	"""629320"""	0.2722624621173273	"""CD127	_IL7R"""
691	"""922761"""	0.1546011833213246	"""CD210	_IL10RA"""
692	"""706432"""	0.5369926132229845	"""CD121b	_IL1R2"""
693	"""814282"""	0.3435734570638941	"""CD217	_IL17R"""
694	"""2613485"""	0.12491602055928593	"""Eukaryotes"""
695	"""816408"""	0.5919838597940281	"""Eukaryotes"""
696	"""225453"""	0.6162979210820796	"""CD284	_TLR4"""
697	"""1060517"""	0.1389590471073298	"""EGFR_family"""
698	"""969805"""	0.111436244191531	"""CD206	_MRC1"""
699	"""1059729"""	0.1146010527102547	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
700	"""4017244"""	0.9900452635221468	"""Adhesion_molecules_of_cell_surface"""
701	"""31235"""	0.19900572710031614	"""Eukaryotes"""
702	"""92263"""	0.1596399388130317	"""CD283	_TLR3"""
703	"""361839"""	0.3597347201647823	"""EGFR_family"""
704	"""228207"""	0.12412186985726242	"""Synthesis_and_degradation_of_ketone_bodies"""
705	"""922397"""	0.21945758378526894	"""IL6/12_receptor_family"""
706	"""810955"""	0.30096876659315785	"""CD288	_TLR8"""
707	"""137183"""	0.3171468282411378	"""CD206	_MRC1"""
708	"""949789"""	0.0886726117310715	"""CD283	_TLR3"""
709	"""4301566"""	0.16185566205767604	"""Synthesis_and_degradation_of_ketone_bodies"""
710	"""439036"""	0.09083529664893787	"""CD121a	_IL1R1"""
711	"""580411"""	1.0371326366139644	"""CD218b	_IL18RAP"""
712	"""1047041"""	0.38808522737418494	"""CD129	_IL9R"""
713	"""605681"""	0.30585250432289723	"""CD206	_MRC1"""
714	"""895220"""	0.3203657957673345	"""RET_family"""
715	"""585221"""	1.2252517248395944	"""Adhesion_molecules_of_cell_surface"""
716	"""420127"""	0.3538051445084035	"""Adhesion_molecules_of_cell_surface"""
717	"""875704"""	0.5770708296455744	"""Adhesion_molecules_of_cell_surface"""
718	"""865469"""	0.09170873093695653	"""CD121a	_IL1R1"""
719	"""827773"""	0.2413160968508096	"""CD121a	_IL1R1"""
720	"""585419"""	0.19744742742319088	"""CD218b	_IL18RAP"""
721	"""92512"""	0.16711488563011878	"""ALK_family"""
722	"""1081231"""	0.12951883951540352	"""CD273	_PDCD1LG2"""
723	"""664697"""	0.4448975125682173	"""CD218b	_IL18RAP"""
724	"""19930"""	0.7473002656219451	"""CD288	_TLR8"""
725	"""716473"""	0.7780066412101732	"""CD129	_IL9R"""
726	"""2534"""	1.1181733979929256	"""Adhesion_molecules_of_cell_surface"""
727	"""1060029"""	0.21132298441241326	"""EGFR_family"""
728	"""579924"""	0.4998067680798565	"""CD218b	_IL18RAP"""
729	"""590601"""	0.00015022708751639808	"""CD121a	_IL1R1"""
730	"""759916"""	0.2577849478701234	"""ALK_family"""
731	"""699027"""	0.5988093039193294	"""CD206	_MRC1"""
732	"""705241"""	0.11051368619502352	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
733	"""461206"""	0.17483777578701387	"""Adhesion_molecules_of_cell_surface"""
734	"""82171"""	0.6101030055528057	"""CD129	_IL9R"""
735	"""2554"""	0.3601859739673903	"""CD288	_TLR8"""
736	"""790545"""	0.4101845749234039	"""Eukaryotes"""
737	"""557665"""	0.14187073773509418	"""CD129	_IL9R"""
738	"""1111294"""	0.2592209257591384	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
739	"""795504"""	0.30388325594835564	"""CD181	_CXCR1"""
740	"""771804"""	1.4103707999031632	"""CD129	_IL9R"""
741	"""304640"""	0.6118071220307986	"""Adhesion_molecules_of_cell_surface"""
742	"""4440670"""	0.5197864560139752	"""CD218b	_IL18RAP"""
743	"""851938"""	0.43518746999494623	"""CD284	_TLR4"""
744	"""1011712"""	0.15396211837929666	"""CD127	_IL7R"""
745	"""32546"""	0.08267332509299548	"""Bacterial_toxins"""
746	"""580625"""	0.30366419474028605	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
747	"""300432"""	0.06701192004335127	"""CD223	_LAG3"""
748	"""1060565"""	0.3257947643176674	"""CD181	_CXCR1"""
749	"""1010721"""	0.34054051527502044	"""CD121a	_IL1R1"""
750	"""4297838"""	0.4514762591041287	"""CD218b	_IL18RAP"""
751	"""510422"""	0.4633468235407549	"""Adhesion_molecules_of_cell_surface"""
752	"""1927234"""	0.2809604119078957	"""Eukaryotes"""
753	"""4338511"""	0.4786197316451118	"""Adhesion_molecules_of_cell_surface"""
754	"""441265"""	0.43168051622638937	"""CD206	_MRC1"""
755	"""1101451"""	1.1852295499601044	"""CD129	_IL9R"""
756	"""984831"""	0.32911704693391	"""CD288	_TLR8"""
757	"""1017181"""	0.04575708962694594	"""CD273	_PDCD1LG2"""
758	"""591699"""	0.5243783506905051	"""CD218b	_IL18RAP"""
759	"""769222"""	0.12069774418782594	"""CD210	_IL10RA"""
760	"""415661"""	0.4693647276360219	"""CD210	_IL10RA"""
761	"""607386"""	0.5069335759737346	"""CD223	_LAG3"""
762	"""749837"""	0.182276386201758	"""CD181	_CXCR1"""
763	"""35291"""	0.944697077769235	"""Adhesion_molecules_of_cell_surface"""
764	"""334554"""	0.06204365231569799	"""CD288	_TLR8"""
765	"""1004910"""	0.1520000329278727	"""Bacterial_toxins"""
766	"""4315533"""	1.8631136270444686e-07	"""CD218b	_IL18RAP"""
767	"""1646259"""	0.11544265616752772	"""CD129	_IL9R"""
768	"""564411"""	0.20079679530144054	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
769	"""891635"""	0.21226083168392573	"""CD206	_MRC1"""
770	"""583388"""	0.31330078655283344	"""CD210	_IL10RA"""
771	"""1104733"""	0.2874009829287976	"""CD284	_TLR4"""
772	"""610107"""	0.3099058620163746	"""CD210	_IL10RA"""
773	"""851704"""	0.8116137636286431	"""CD121b	_IL1R2"""
774	"""1080820"""	9.061071352540016e-08	"""CD223	_LAG3"""
775	"""103229"""	0.2053783127207278	"""CD206	_MRC1"""
776	"""942852"""	0.5670043385965402	"""CD218b	_IL18RAP"""
777	"""4383820"""	0.6948196501777384	"""CD288	_TLR8"""
778	"""71649"""	0.365525141268628	"""CD223	_LAG3"""
779	"""122517"""	0.3758123453627362	"""CD218b	_IL18RAP"""
780	"""1141758"""	0.2714024432339201	"""CD206	_MRC1"""
781	"""1081815"""	0.20788901020221534	"""CD288	_TLR8"""
782	"""988314"""	0.1315810320379393	"""CD223	_LAG3"""
783	"""2708478"""	0.5797047116628432	"""CD210	_IL10RA"""
784	"""278795"""	0.4904262673826191	"""CD210	_IL10RA"""
785	"""342427"""	0.1711684494938194	"""CD218b	_IL18RAP"""
786	"""356574"""	0.2299482394465707	"""CD281	_TLR1"""
787	"""862115"""	0.9654706084954868	"""CD218b	_IL18RAP"""
788	"""4298633"""	0.17894101920628402	"""CD223	_LAG3"""
789	"""4307652"""	0.08806161654297619	"""EGFR_family"""
790	"""650048"""	0.4933316425412662	"""CD181	_CXCR1"""
791	"""114813"""	0.2133142052774968	"""CD218b	_IL18RAP"""
792	"""242577"""	0.7196810622175218	"""Adhesion_molecules_of_cell_surface"""
793	"""987790"""	0.6528208134556385	"""CD218b	_IL18RAP"""
794	"""40401"""	0.05152917661143079	"""EGFR_family"""
795	"""209603"""	0.2830081226310823	"""CD126	_IL6R"""
796	"""650816"""	0.6052543923189208	"""CD210	_IL10RA"""
797	"""660953"""	0.1538372227885238	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
798	"""897411"""	0.5431843168632743	"""CD210	_IL10RA"""
799	"""4332717"""	0.20212542496810956	"""Synthesis_and_degradation_of_ketone_bodies"""
800	"""898309"""	0.14310935141071382	"""RET_family"""
801	"""810167"""	0.13015439125147465	"""CD126	_IL6R"""
802	"""555945"""	0.2312626838838145	"""IL6/12_receptor_family"""
803	"""816868"""	0.16921666515068493	"""CD126	_IL6R"""
804	"""574655"""	0.13928125717529255	"""IL6/12_receptor_family"""
805	"""1066621"""	0.18744551712967444	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
806	"""802011"""	0.4683351671441345	"""CD273	_PDCD1LG2"""
807	"""950620"""	0.2246805586730256	"""EGFR_family"""
808	"""716006"""	0.2267361877727295	"""CD181	_CXCR1"""
809	"""516569"""	0.2703113246580795	"""C_Peroxisome_proliferator-activated_receptor_(PPAR)"""
810	"""815859"""	0.2730327739850901	"""CD126	_IL6R"""
811	"""1106617"""	0.8560210079541155	"""Adhesion_molecules_of_cell_surface"""
812	"""416617"""	0.05757732486552016	"""Bacterial_secretion_system"""
813	"""269907"""	0.328455907509876	"""CD181	_CXCR1"""
814	"""518743"""	0.18475311435215008	"""CD223	_LAG3"""
815	"""1090273"""	0.28890016415662445	"""Bacterial_secretion_system"""
816	"""787709"""	0.3385223243392253	"""Adhesion_molecules_of_cell_surface"""
817	"""647097"""	0.4249613200569443	"""RET_family"""
